,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice,project,street,marketSegment,x,y
7702,73,16-20,1,0922,3,1580000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7703,47,11-15,1,0922,3,950000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7704,75,06-10,1,0223,3,1745000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7705,74,16-20,1,0323,3,1780000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7706,80,01-05,1,0323,3,1741100,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7707,146,16-20,1,0922,3,3438888,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7708,71,01-05,1,1122,3,1530000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7709,146,16-20,1,1122,3,3588000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7710,75,11-15,1,0323,3,1750000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7711,74,01-05,1,0922,3,1630000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7712,75,11-15,1,0323,3,1750000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7713,45,16-20,1,0423,3,950000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7714,111,16-20,1,0423,3,2670000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7715,45,16-20,1,0922,3,930000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7716,75,01-05,1,0223,3,1700000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7717,71,11-15,1,0223,3,1560000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7718,71,11-15,1,1122,3,1530000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7719,45,06-10,1,0822,3,892000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7720,71,11-15,1,0922,3,1480000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7721,46,16-20,1,0423,3,952000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7722,115,11-15,1,0423,3,2850000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7723,75,16-20,1,1222,3,1720000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7724,111,06-10,1,1222,3,2460000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7725,75,16-20,1,1222,3,1800000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7726,46,16-20,1,0523,3,950000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7727,80,16-20,1,1222,3,1880000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7728,45,16-20,1,0523,3,945000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7729,71,06-10,1,0922,3,1500000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7730,46,06-10,1,0423,3,935000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7731,111,11-15,1,0323,3,2600000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7732,46,16-20,1,0323,3,945000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7733,71,01-05,1,0423,3,1600000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7734,47,11-15,1,0523,3,960000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7735,46,16-20,1,0523,3,970000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7736,46,11-15,1,0623,3,950000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7737,46,01-05,1,0723,3,920000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7738,71,21-25,1,0723,3,1640000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7739,45,16-20,1,0623,3,948000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7740,47,01-05,1,0723,3,970000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7741,75,21-25,1,0723,3,1785000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7742,47,16-20,1,0624,3,975000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7743,73,21-25,1,0923,3,1728000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7744,100,21-25,1,0524,3,2650000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7745,46,16-20,1,0524,3,980000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7746,47,06-10,1,0523,3,970000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7747,47,01-05,1,1023,3,965000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7748,45,11-15,1,0824,3,928000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7749,115,06-10,1,1223,3,2840000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7750,45,11-15,1,0824,3,930000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7751,73,21-25,1,0824,3,1720888,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7752,46,21-25,1,1123,3,1020000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7753,73,16-20,1,0524,3,1700000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7754,111,01-05,1,0324,3,2600000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7755,100,21-25,1,0424,3,2630000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7756,45,21-25,1,0424,3,972500,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7757,73,06-10,1,0624,3,1618000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7758,47,06-10,1,1023,3,980000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7759,74,21-25,1,0824,3,1835000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7760,45,11-15,1,0324,3,978000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7761,45,01-05,1,0324,3,900000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7762,74,16-20,1,0724,3,1872950,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7763,45,11-15,1,1123,3,950000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7764,71,01-05,1,1123,3,1560000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7765,115,06-10,1,1023,3,2790000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
7766,75,11-15,1,0724,3,1838000,Condominium,03,Strata,99 yrs lease commencing from 2014,,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,RCR,26833.45669,30529.79021
